Make,Model,Year,Variant,Kms,Price,Doors,Kind,Location
Ford,Focus II,2012,2.0 Exe Sedan Trend Plus,68000,210000,4.0,Sedán,Capital Federal
Ford,Focus III,2017,1.6 S,9000,15500,5.0,Hatchback,Bs.as. G.b.a. Oeste
Volkswagen,Fox,2014,1.6 Highline,41500,305000,3.0,Hatchback,Bs.as. G.b.a. Sur
Honda,HR-V,2015,1.8 Lx 2wd,15600,540000,5.0,SUV,Santa Fe
Ford,Fiesta Kinetic Design,2013,1.6 Se Powershift 120cv,56000,328000,5.0,Hatchback,Capital Federal
Volkswagen,Gol Trend,2012,1.6 Pack I 101cv,75000,210000,5.0,Hatchback,Capital Federal
Volkswagen,Polo,2016,1.6 Comfortline Tiptronic,30000,380000,4.0,Hatchback,Bs.as. G.b.a. Sur
Volkswagen,Gol,2011,1.4 Power 83cv,79000,135000,3.0,Hatchback,Chaco
Ford,Fiesta Kinetic Design,2011,1.6 Design 120cv Titanium,108000,225000,5.0,Hatchback,Capital Federal
Ford,Focus II,2012,2.0 Exe Sedan Ghia,62000,270000,4.0,Sedán,Corrientes
Ford,Focus II,2014,1.6 Style Sigma,55000,335000,5.0,Hatchback,Capital Federal
Volkswagen,Gol Trend,2013,1.6 Pack Ii 101cv,69000,179500,5.0,Hatchback,Bs.as. G.b.a. Sur
Volkswagen,Gol,2012,1.4 Power Ps+ac 83cv,58000,140000,5.0,Hatchback,Capital Federal
Ford,Fiesta Kinetic Design,2014,1.6 S Plus 120cv,75000,235000,5.0,Hatchback,Córdoba
Ford,Mondeo,2013,2.3 Ghia L 161cv At,68000,370000,4.0,Sedán,Bs.as. Costa Atlántica
Volkswagen,Gol,2012,1.4 Power 83cv,104000,150000,3.0,Hatchback,Buenos Aires Interior
Volkswagen,Saveiro,2014,1.6 Gp Ce 101cv Safety,76000,260000,2.0,Pick-Up,Bs.as. G.b.a. Norte
Mercedes Benz,Sprinter,2015,2.1 411 Street 116cv 3250 V1 Tn Aa,44000,800000,2.0,Furgón,Bs.as. G.b.a. Oeste
Volkswagen,Bora,2012,1.8 Highline T Tiptronic Cuero,98000,260000,4.0,Sedán,Bs.as. G.b.a. Norte
Ford,Fiesta Kinetic Design,2011,1.6 Design 120cv Titanium,120000,260000,5.0,Hatchback,Bs.as. G.b.a. Sur
Volkswagen,Bora,2011,1.8 Highline T Tiptronic Cuero,101000,310000,4.0,Sedán,Bs.as. G.b.a. Sur
Ford,Focus III,2016,2.0 Se,26823,515000,5.0,Hatchback,Córdoba
Volkswagen,Suran,2011,1.6 Imotion Highline 11c,85000,220000,5.0,Monovolumen,Capital Federal
Ford,Mondeo,2011,2.0 Titanium Gi Ecoboost 240cv At,151647,320000,4.0,Sedán,Capital Federal
Ford,Ranger,2011,3.0 Cd Superduty 4x4,138000,360000,2.0,Pick-Up,Buenos Aires Interior
Volkswagen,The Beetle,2016,1.4 Design Dsg,17800,650000,3.0,Hatchback,Santa Fe
Ford,Ka,2011,1.0 Fly Viral Usb/bluetooth,78000,140000,3.0,Hatchback,Buenos Aires Interior
Chrysler,PT Cruiser,2011,2.4 Touring,120000,190000,5.0,Hatchback,Bs.as. G.b.a. Oeste
Volkswagen,Up!,2017,1.0 Take Up! Aa 75cv,13500,300000,3.0,Hatchback,Bs.as. G.b.a. Sur
Volkswagen,Suran,2011,1.6 Highline 101cv 11c,105000,229000,5.0,Monovolumen,Bs.as. G.b.a. Sur
Volkswagen,Amarok,2015,2.0 Cd Tdi 4x2 Highline Pack C33,90000,570000,4.0,Pick-Up,Bs.as. G.b.a. Norte
Volkswagen,Voyage,2013,1.6 Comfortline 101cv Abcp Abs,60000,195000,4.0,Sedán,Bs.as. Costa Atlántica
Ford,Focus III,2016,2.0 Sedan Se,32000,490000,4.0,Sedán,Bs.as. G.b.a. Sur
Volkswagen,Suran Cross,2017,1.6 Highline Msi 110cv,22000,425000,5.0,Monovolumen,Bs.as. G.b.a. Sur
Ford,Ecosport,2016,1.6 Titanium 110cv 4x2,43000,464000,5.0,SUV,Capital Federal
Ford,Ka,2012,1.0 Fly Viral 63cv,67000,150000,3.0,Hatchback,Bs.as. G.b.a. Oeste
Volkswagen,Suran,2011,1.6 Trendline 11b,105000,220000,5.0,Monovolumen,Bs.as. G.b.a. Oeste
Volkswagen,Gol Trend,2013,1.6 Pack Ii 101cv 3p,37000,200000,3.0,Hatchback,Buenos Aires Interior
Ford,Ecosport,2011,1.6 My10 Xl Plus Mp3 4x2,103000,235000,5.0,SUV,Bs.as. G.b.a. Norte
Volkswagen,Suran,2011,1.6 Comfortline 101cv 11a,92000,225000,5.0,Monovolumen,Bs.as. G.b.a. Sur
Volkswagen,Voyage,2015,1.6 Trenline 101cv,46000,238000,4.0,Sedán,Bs.as. G.b.a. Oeste
Volkswagen,Suran,2011,1.6 Trendline 11b,130000,195000,5.0,Monovolumen,Santa Fe
Volkswagen,Suran,2011,1.6 Highline 101cv 11c,127000,220000,5.0,Monovolumen,Capital Federal
Volkswagen,Gol,2012,1.4 Power Ps+ac 83cv,80000,160000,5.0,Hatchback,Santa Fe
Volkswagen,Amarok,2014,2.0 Cd Tdi 180cv 4x2 Trendline B33,80000,660000,4.0,Pick-Up,Bs.as. G.b.a. Oeste
Ford,Focus III,2014,1.6 Sedan S,64500,340000,4.0,Sedán,Santa Fe
Ford,Ranger,2013,3.2 Cd 4x4 Xlt Tdci 200cv,135000,530000,4.0,Pick-Up,Bs.as. Costa Atlántica
Ford,Ranger,2014,3.2 Cd 4x4 Limited Ci,102000,580000,4.0,Pick-Up,Santa Fe
Ford,Ecosport,2015,1.6 Titanium 110cv 4x2,35000,369000,5.0,SUV,Capital Federal
Chrysler,PT Cruiser,2011,2.4 Touring,68000,170000,5.0,Hatchback,Bs.as. G.b.a. Sur
Ford,Ecosport,2011,1.6 My10 Xl Plus Mp3 4x2,119000,175000,5.0,SUV,Capital Federal
Ford,Ranger,2015,3.2 Cd 4x2 Xlt At Tdci 200cv,74000,600000,4.0,Pick-Up,Bs.as. G.b.a. Oeste
Volkswagen,Suran Cross,2015,1.6 Highline Msi 110cv,19000,440000,5.0,Monovolumen,Bs.as. G.b.a. Norte
Ford,Focus III,2017,1.6 S,11500,520000,5.0,Hatchback,Bs.as. G.b.a. Sur
Ford,Ecosport,2013,1.5 Se Tdci 90cv 4x2,72000,298000,5.0,SUV,Bs.as. G.b.a. Norte
Honda,Fit,2014,1.5 Ex-l Mt 120cv,100000,330000,5.0,Hatchback,Buenos Aires Interior
Ford,Focus II,2012,1.6 Style Sigma,108000,265000,5.0,Hatchback,Capital Federal
Volkswagen,Suran,2016,1.6 Trendline,15000,373000,5.0,Monovolumen,Capital Federal
Volkswagen,Gol,2011,1.6 I Power 701,100000,145000,3.0,Hatchback,Bs.as. G.b.a. Norte
Ford,Fiesta Kinetic Design,2014,1.6 Se 120cv,85000,290000,5.0,Hatchback,Bs.as. G.b.a. Sur
Ford,Ecosport,2011,1.6 My10 Xl Plus Mp3 4x2,78052,185000,5.0,SUV,Capital Federal
Volkswagen,Gol Trend,2015,1.6 Trendline 101cv,55000,250000,5.0,Hatchback,Capital Federal
Volkswagen,Suran,2014,1.6 Highline 101cv,38000,315000,5.0,Monovolumen,Capital Federal
Volkswagen,Gol,2011,1.4 Power Ps+ac 83cv,52000,150000,5.0,Hatchback,Capital Federal
Ford,Ecosport,2014,1.6 Se 110cv 4x2,60000,400000,5.0,SUV,Bs.as. G.b.a. Sur
Ford,Fiesta Kinetic Design,2015,1.6 Titanium Powershift 120cv,38000,390000,5.0,Hatchback,Capital Federal
Volkswagen,Amarok,2015,2.0 Cd Tdi 4x2 Highline Pack C33,100000,760000,4.0,Pick-Up,Bs.as. G.b.a. Norte
Ford,Ka,2012,1.0 Fly Viral 63cv,62000,160000,3.0,Hatchback,Bs.as. G.b.a. Sur
Ford,Ranger,2013,3.2 Cd 4x4 Limited Ci,125000,620000,4.0,Pick-Up,Neuquén
Honda,Civic,2011,1.8 Lxs Mt,96000,275000,4.0,Sedán,Tucumán
Ford,Ranger,2011,2.3 Cs Xl Plus 4x2,174000,290000,2.0,Pick-Up,Bs.as. G.b.a. Sur
Ford,Focus III,2016,2.0 Sedan Se Plus Mt,31000,530000,4.0,Sedán,Bs.as. G.b.a. Norte
Volkswagen,Fox,2012,1.6 Confortline,74000,210000,5.0,Hatchback,Bs.as. G.b.a. Sur
Mercedes Benz,Clase B,2014,1.6 B200 156cv Edition 2014,52600,285000,5.0,Monovolumen,Bs.as. G.b.a. Norte
Volkswagen,Fox,2016,1.6 Highline,10000,300000,5.0,Hatchback,Bs.as. G.b.a. Oeste
Ford,Focus III,2014,2.0 Se Plus At6,79000,310000,5.0,Hatchback,Santa Fe
Ford,Focus III,2015,2.0 Se Plus At6,48000,510000,5.0,Hatchback,Córdoba
Ford,Focus II,2011,2.0 Trend Plus,85000,205000,5.0,Hatchback,Bs.as. G.b.a. Norte
Volkswagen,Voyage,2014,1.6 Comfortline 101cv,88500,285000,4.0,Sedán,Bs.as. G.b.a. Norte
Volkswagen,Suran,2011,1.6 Comfortline 101cv 11a,130000,188000,5.0,Monovolumen,Río Negro
Ford,Ranger,2017,3.2 Cd Xls Tdci 200cv Manual 4x2,11000,780000,4.0,Pick-Up,Bs.as. G.b.a. Oeste
Mercedes Benz,Clase GLK,2012,3.0 Glk300 4matic City 231cv At,100000,720000,5.0,SUV,Capital Federal
Volkswagen,Suran,2011,1.6 Comfortline 101cv 11a,150000,190000,5.0,Monovolumen,San Luis
Volkswagen,Suran,2012,1.6 Trendline 11b,114000,215000,5.0,Monovolumen,Bs.as. G.b.a. Sur
Volkswagen,Voyage,2011,1.6 Highline 101cv,62000,175000,4.0,Sedán,Bs.as. G.b.a. Oeste
Ford,Ranger,2017,2.2 Cd Xl Tdci 150cv 4x2,9071,715000,2.0,Pick-Up,Bs.as. G.b.a. Norte
Volkswagen,Gol Trend,2013,1.6 Pack Iii 101cv,48000,240000,5.0,Hatchback,Chubut
Volkswagen,Suran,2017,1.6 Highline Msi 110cv,29800,390000,5.0,Monovolumen,Córdoba
Ford,Ka,2012,1.6 Fly Viral 95cv,40000,155000,3.0,Hatchback,Bs.as. G.b.a. Norte
Volkswagen,Vento,2011,2.5 Luxury 170cv,74000,300000,4.0,Sedán,Buenos Aires Interior
Ford,Focus III,2015,1.6 S,60000,385000,5.0,Hatchback,Bs.as. G.b.a. Sur
Volkswagen,Tiguan,2011,2.0 Tsi Sport Style Tiptronic,115000,380000,5.0,SUV,Bs.as. G.b.a. Norte
Ford,Mondeo,2012,2.0 Titanium Gi Ecoboost 240cv At,95000,380000,4.0,Sedán,Bs.as. G.b.a. Sur
Volkswagen,Gol,2012,1.4 Power Ps+ac 83cv,60000,125000,5.0,Hatchback,Mendoza
Ford,Fiesta Kinetic Design,2011,1.6 Design 120cv Titanium,89000,200000,5.0,Hatchback,Bs.as. G.b.a. Oeste
Volkswagen,Vento,2016,2.5 Advance Plus 170cv,37200,468000,4.0,Sedán,Bs.as. G.b.a. Norte
Honda,City,2013,1.5 Ex-l Mt 120cv Pro.cre.auto,86000,290000,4.0,Sedán,Bs.as. G.b.a. Oeste
Ford,Ranger,2013,3.2 Cd 4x4 Limited Tdci 200cv,49000,630000,4.0,Pick-Up,Bs.as. G.b.a. Sur
Volkswagen,CC,2011,2.0 Tsi Advance Mt 200cv,144000,430000,4.0,Sedán,Bs.as. G.b.a. Sur
Volkswagen,Vento,2011,1.9 I Advance,150000,320000,4.0,Sedán,Capital Federal
Volkswagen,Saveiro,2017,1.6 Gp Ce 101cv Safety + Pack High,14000,365000,2.0,Pick-Up,Bs.as. G.b.a. Sur
Ford,Ecosport,2011,2.0 My10 Xlt Plus 4x2,89000,245000,5.0,SUV,Bs.as. G.b.a. Oeste
Volkswagen,Vento,2012,2.5 Luxury 170cv,109000,330000,4.0,Sedán,Entre Ríos
Volkswagen,Vento,2011,2.5 Luxury 170cv,150000,325000,4.0,Sedán,Buenos Aires Interior
Volkswagen,Bora,2012,1.9 Trendline I 100cv,120000,285000,4.0,Sedán,Bs.as. G.b.a. Norte
Ford,Fiesta Kinetic Design,2011,1.6 Design 120cv Titanium,107000,275000,5.0,Hatchback,Entre Ríos
Volkswagen,Voyage,2013,1.6 Comfortline Plus 101cv,97000,228000,4.0,Sedán,Capital Federal
Volkswagen,Fox,2017,1.6 Trendline,18000,419900,5.0,Hatchback,Capital Federal
Volkswagen,Fox,2013,1.6 Confortline,47000,225000,5.0,Hatchback,Mendoza
Mercedes Benz,Clase C,2012,1.8 C200 Avantgarde B.efficiency At,120000,590000,4.0,Sedán,Bs.as. G.b.a. Norte
Ford,Fiesta Kinetic Design,2011,1.6 Design 120cv Titanium,68000,270000,5.0,Hatchback,Bs.as. G.b.a. Norte
Volkswagen,Bora,2013,2.0 Trendline 115cv,63000,230000,4.0,Sedán,Capital Federal
Volkswagen,Gol Trend,2015,1.6 Highline 101cv 3p,42000,250000,3.0,Hatchback,Bs.as. G.b.a. Sur
Ford,Ecosport,2013,1.6 Se 110cv 4x2,85000,269900,5.0,SUV,Bs.as. G.b.a. Sur
Volkswagen,The Beetle,2017,1.4 Tsi Design,31000,690000,3.0,Hatchback,Entre Ríos
Volkswagen,Suran,2012,1.6 Highline 101cv 11c,76000,216000,5.0,Monovolumen,Bs.as. G.b.a. Sur
Volkswagen,Tiguan,2011,2.0 Tsi Sport Style Tiptronic,120000,440000,5.0,SUV,Córdoba
Ford,Ka,2013,1.0 Fly Viral 63cv,56000,170000,3.0,Hatchback,Capital Federal
Mercedes Benz,Clase B,2011,1.7 B180 Manual,97000,310000,5.0,Monovolumen,Capital Federal
Volkswagen,Fox,2013,1.6 Comfortline Pack,58000,220000,5.0,Hatchback,Buenos Aires Interior
Ford,Ka,2012,1.6 Fly Viral 95cv,87000,140000,3.0,Hatchback,Córdoba
Volkswagen,Gol Trend,2011,1.6 Pack I 101cv,130000,170000,5.0,Hatchback,Bs.as. G.b.a. Oeste
Volkswagen,Saveiro,2015,1.6 Gp Ce 101cv Safety + Pack High,53000,270000,2.0,Pick-Up,Bs.as. G.b.a. Oeste
Volkswagen,Tiguan,2013,2.0 Exclusive Tsi 200cv Tiptronic,101000,620000,5.0,SUV,Capital Federal
Volkswagen,Amarok,2011,2.0 Cd Tdi 163cv 4x4 Highline 1h0,142000,539999,4.0,Pick-Up,Bs.as. G.b.a. Sur
Ford,Ecosport,2011,1.6 My10 Xls Plus 4x2,145000,210000,5.0,SUV,Bs.as. G.b.a. Sur
Ford,Ranger,2015,3.2 Cd 4x4 Limited Tdci 200cv At,50800,855000,4.0,Pick-Up,Buenos Aires Interior
Ford,Focus III,2017,2.0 Sedan Se,28000,550000,4.0,Sedán,Córdoba
Ford,Ecosport,2016,2.0 Titanium Powershift 4x2 Dps6,22000,482000,5.0,SUV,Córdoba
Ford,Focus III,2014,2.0 Sedan Titanium Mt,46000,439000,4.0,Sedán,Capital Federal
Ford,Focus III,2017,2.0 Se Plus At6,31000,610000,5.0,Hatchback,Córdoba
Honda,Fit,2015,1.5 Ex-l Mt 120cv,78000,330000,5.0,Hatchback,Capital Federal
Ford,Ecosport,2013,2.0 Se 143cv 4x2,40000,340000,5.0,SUV,Capital Federal
Volkswagen,Fox,2012,1.6 Highline,96000,245000,5.0,Hatchback,Bs.as. G.b.a. Norte
Ford,Focus II,2015,2.0 Exe Sedan Ghia At,60000,380000,4.0,Sedán,Córdoba
Ford,Fiesta Kinetic Design,2012,1.6 Design 120cv Titanium,92000,275000,5.0,Hatchback,Bs.as. G.b.a. Norte
Volkswagen,Gol Trend,2015,1.6 Pack I 101cv 3p,41000,245000,3.0,Hatchback,Bs.as. G.b.a. Sur
Volkswagen,Suran,2015,1.6 Comfortline 101cv,65000,299900,5.0,Monovolumen,Buenos Aires Interior
Volkswagen,Gol Trend,2013,1.6 Pack Ii 101cv,30000,245900,5.0,Hatchback,Capital Federal
Volkswagen,Vento,2012,2.0 Sportline Tsi 200cv,58000,450000,4.0,Sedán,Bs.as. G.b.a. Sur
Volkswagen,Tiguan,2013,2.0 Premium Tsi 200cv Tiptronic,90000,560000,5.0,SUV,Santa Fe
Ford,Ka,2012,1.6 Pulse 95cv,61000,159000,3.0,Hatchback,Mendoza
Volkswagen,Voyage,2015,1.6 Comfortline 101cv Abcp Abs,35000,279000,4.0,Sedán,Bs.as. G.b.a. Sur
Volkswagen,Fox,2013,1.6 Comfortline Pack,40000,230000,5.0,Hatchback,Bs.as. G.b.a. Oeste
Volkswagen,Fox,2012,1.6 Trendline,103000,180000,5.0,Hatchback,Bs.as. G.b.a. Sur
Ford,Focus III,2016,2.0 Se Plus Mt,19000,525000,5.0,Hatchback,Bs.as. G.b.a. Norte
Honda,City,2012,1.5 Ex-l At 120cv,95600,268000,4.0,Sedán,Capital Federal
Ford,Fiesta Kinetic Design,2015,1.6 S 120cv,40000,289000,5.0,Hatchback,Bs.as. G.b.a. Oeste
Ford,Focus III,2016,1.6 S,52000,449999,5.0,Hatchback,Buenos Aires Interior
Ford,Ecosport,2015,1.6 Titanium 110cv 4x2,46000,430000,5.0,SUV,Capital Federal
Ford,Ranger,2015,3.2 Cd 4x2 Xlt At Tdci 200cv,44000,620000,4.0,Pick-Up,Capital Federal
Ford,Ecosport,2014,1.6 Titanium 110cv 4x2,81000,315000,5.0,SUV,Capital Federal
Volkswagen,Fox,2013,1.6 Highline,100000,250000,5.0,Hatchback,Bs.as. G.b.a. Norte
Volkswagen,Tiguan,2016,2.0 Sport & Style Tsi 200cv Tiptronic,33000,850000,5.0,SUV,Bs.as. G.b.a. Norte
Ford,Fiesta Kinetic Design,2011,1.6 Design 120cv Titanium,98000,249500,5.0,Hatchback,Bs.as. G.b.a. Sur
Volkswagen,Gol,2011,1.4 Power Ps+ac 83cv,122000,145000,5.0,Hatchback,Corrientes
Ford,Ecosport,2014,2.0 Titanium 143cv 4x2,98000,315000,5.0,SUV,Bs.as. G.b.a. Norte
Volkswagen,Gol Trend,2011,1.6 Pack Iii 101cv,51000,205000,5.0,Hatchback,Bs.as. G.b.a. Oeste
Ford,Focus III,2016,2.0 Sedan Se Plus Mt,43000,500000,4.0,Sedán,Bs.as. G.b.a. Sur
Volkswagen,Saveiro,2015,1.6 Gp Ce 101cv Pack Electr.+seg.,65000,330000,2.0,Pick-Up,Córdoba
Ford,Ecosport,2011,1.6 My10 Xls Plus 4x2,98000,190000,5.0,SUV,Corrientes
Ford,Ecosport,2014,1.6 Freestyle 110cv 4x2,52500,345000,5.0,SUV,Neuquén
Volkswagen,Fox,2013,1.6 Comfortline Pack,64000,227000,5.0,Hatchback,Bs.as. G.b.a. Sur
Ford,Focus III,2017,2.0 Sedan Se Plus At6,14000,615000,4.0,Sedán,Capital Federal
Ford,Ranger,2015,2.2 Cd 4x2 Xl Safety Tdci 125cv,103000,590000,2.0,Pick-Up,Bs.as. G.b.a. Oeste
Ford,Focus II,2012,2.0 Exe Sedan Ghia,53000,255000,4.0,Sedán,Bs.as. G.b.a. Sur
Mercedes Benz,ML,2013,3.5 Ml350 4matic Sport B.efficiency,119000,49000,5.0,SUV,Bs.as. G.b.a. Norte
Volkswagen,Amarok,2012,2.0 Cd Tdi 180cv 4x2 Trendline B33,77726,490000,4.0,Pick-Up,Bs.as. G.b.a. Oeste
Ford,Fiesta Kinetic Design,2013,1.6 Titanium 120cv,81000,246000,5.0,Hatchback,Bs.as. G.b.a. Oeste
Volkswagen,Gol Trend,2015,1.6 Highline 101cv 3p,33000,275000,3.0,Hatchback,Bs.as. G.b.a. Sur
Ford,Fiesta Kinetic Design,2017,1.6 S,13600,310000,5.0,Hatchback,Bs.as. G.b.a. Oeste
Ford,Fiesta Kinetic Design,2012,1.6 Design 120cv Titanium,81000,265000,5.0,Hatchback,Bs.as. G.b.a. Oeste
Volkswagen,Bora,2012,2.0 Trendline 115cv,73500,240000,4.0,Sedán,Bs.as. G.b.a. Norte
Volkswagen,Gol Trend,2013,1.6 Pack Ii 101cv,57000,215000,5.0,Hatchback,Bs.as. G.b.a. Norte
Ford,Fiesta Kinetic Design,2011,1.6 Design 120cv Titanium,110000,240000,5.0,Hatchback,Bs.as. G.b.a. Oeste
Ford,Focus II,2011,1.6 Exe Sedan Style Sigma,100000,225000,4.0,Sedán,Buenos Aires Interior
Ford,Ecosport,2013,1.6 Se 110cv 4x2,100000,358000,5.0,SUV,Entre Ríos
Volkswagen,Vento,2015,2.5 Advance Plus 170cv,67000,400000,4.0,Sedán,Bs.as. G.b.a. Oeste
Volkswagen,Vento,2011,2.5 Luxury 170cv,115000,329000,4.0,Sedán,Bs.as. G.b.a. Norte
Ford,Ecosport,2011,1.6 My10 Xl Plus Mp3 4x2,150000,180000,5.0,SUV,Bs.as. G.b.a. Norte
Ford,Ranger,2016,3.2 Cd 4x2 Xls Tdci 200cv,47000,690000,4.0,Pick-Up,Bs.as. G.b.a. Sur
Ford,Ka,2012,1.6 Fly Viral 95cv,52000,155000,3.0,Hatchback,Bs.as. G.b.a. Sur
Volkswagen,Suran,2011,1.6 Trendline 11b,140000,215000,5.0,Monovolumen,Bs.as. G.b.a. Norte
Volkswagen,Gol,2012,1.4 Power 83cv,45000,165000,3.0,Hatchback,Bs.as. G.b.a. Sur
Volkswagen,Gol Trend,2011,1.6 Pack I 101cv,70000,169900,5.0,Hatchback,Capital Federal
Ford,Ranger,2014,3.2 Cd 4x4 Limited Tdci 200cv At,96500,800000,4.0,Pick-Up,Capital Federal
Volkswagen,Gol Trend,2014,1.6 Pack I 101cv 3p,87400,225000,3.0,Hatchback,Bs.as. G.b.a. Oeste
Volkswagen,Amarok,2011,2.0 Cd Tdi 122cv 4x2 Startline St7,161340,420000,4.0,Pick-Up,Misiones
Volkswagen,Gol Trend,2015,1.6 Trendline 101cv,24000,200000,5.0,Hatchback,Formosa
Volkswagen,Amarok,2013,2.0 Cd Tdi 180cv 4x2 Trendline B33,160000,479000,4.0,Pick-Up,Bs.as. G.b.a. Sur
Volkswagen,Bora,2014,1.8 Highline T 180cv Cuero,24000,340000,4.0,Sedán,Capital Federal
Volkswagen,Voyage,2013,1.6 101cv,110000,188000,4.0,Sedán,Bs.as. G.b.a. Norte
Volkswagen,Saveiro,2012,1.6 Ce 101cv Pack Electr.,59800,289000,2.0,Pick-Up,Bs.as. G.b.a. Norte
Volkswagen,Suran,2011,1.6 Comfortline 101cv 11a,114000,190000,5.0,Monovolumen,Córdoba
Ford,Focus III,2015,2.0 Sedan Se Plus Mt,75000,465000,4.0,Sedán,Córdoba
Volkswagen,Fox,2015,1.6 Comfortline Pack Saf,47000,265000,5.0,Hatchback,Bs.as. G.b.a. Sur
Volkswagen,The Beetle,2015,1.4 Design Dsg,33000,390000,3.0,Hatchback,Capital Federal
Ford,Fiesta Kinetic Design,2017,1.6 Se,27000,330000,5.0,Hatchback,Capital Federal
Volkswagen,Gol Trend,2015,1.6 Pack I 101cv,56000,205000,5.0,Hatchback,Tucumán
Volkswagen,Gol Trend,2012,1.6 Pack I Plus 101cv,120000,190000,5.0,Hatchback,Bs.as. G.b.a. Sur
Volkswagen,Amarok,2013,2.0 Cd Tdi 140cv 4x2 Startline,90000,450000,4.0,Pick-Up,Bs.as. G.b.a. Norte
Ford,Kuga,2011,2.5 Trend Mt 4x4 (ku01/ku04),112705,370000,5.0,SUV,Bs.as. G.b.a. Norte
Volkswagen,Suran,2011,1.6 Comfortline 101cv 11a,110742,170000,5.0,Monovolumen,Capital Federal
Honda,City,2012,1.5 Ex-l Mt 120cv,96000,260000,4.0,Sedán,Córdoba
Volkswagen,Gol Trend,2017,1.6 Pack I 101cv 3p,15000,280000,3.0,Hatchback,Capital Federal
Volkswagen,Amarok,2013,2.0 Cd Tdi 4x4 Highline Pack At C34,90000,590000,4.0,Pick-Up,Capital Federal
Volkswagen,Amarok,2014,2.0 Cs Tdi 140cv 4x2 Startline,118000,485000,2.0,Pick-Up,Mendoza
Volkswagen,Gol,2012,1.4 Power 83cv,110000,170000,3.0,Hatchback,Bs.as. Costa Atlántica
Ford,Ranger,2013,3.2 Cd 4x4 Xlt Tdci 200cv,74508,715000,4.0,Pick-Up,Córdoba
Ford,Ecosport,2013,1.6 Titanium 110cv 4x2,70000,349000,5.0,SUV,Capital Federal
Honda,Fit,2011,1.4 Lx Mt,105000,207000,5.0,Hatchback,Bs.as. G.b.a. Norte
Volkswagen,Amarok,2011,2.0 Cd Tdi 163cv 4x4 Startline St5,175000,390000,4.0,Pick-Up,Capital Federal
Volkswagen,Fox,2011,1.6 Trendline Imotion,106000,180000,5.0,Hatchback,Bs.as. G.b.a. Norte
Volkswagen,Fox,2011,1.6 Confortline,97002,190002,5.0,Hatchback,Capital Federal
Volkswagen,Gol Trend,2015,1.6 Pack I 101cv,50000,280000,5.0,Hatchback,Bs.as. Costa Atlántica
Ford,Kuga,2013,1.6 Sel 6mt Fwd T 150 Cv,56000,450000,5.0,SUV,Córdoba
Ford,Ranger,2018,2.5 Cs Ivct Xlt 166cv,7000,730000,2.0,Pick-Up,Santa Fe
Ford,Ecosport,2014,1.6 S 110cv 4x2,95500,360000,5.0,SUV,Bs.as. G.b.a. Norte
Ford,Focus III,2013,2.0 Sedan Se Plus Mt,70000,390000,4.0,Sedán,Buenos Aires Interior
Volkswagen,Suran,2013,1.6 Comfortline 101cv Ab,70060,255000,5.0,Monovolumen,Bs.as. G.b.a. Norte
Ford,Focus III,2014,2.0 Sedan Se Plus Mt,44000,350000,4.0,Sedán,Bs.as. G.b.a. Sur
Volkswagen,Gol Country,2011,1.6 Power Int.plus 711,80000,155000,5.0,Rural,Bs.as. G.b.a. Norte
Volkswagen,Gol Trend,2012,1.6 Pack I 101cv,140000,185000,5.0,Hatchback,Bs.as. G.b.a. Norte
Ford,Focus III,2016,2.0 Sedan Se Plus Mt,41000,515000,4.0,Sedán,Bs.as. G.b.a. Oeste
Volkswagen,Gol Trend,2015,1.6 Trendline 101cv 3p,49800,259900,3.0,Hatchback,Bs.as. G.b.a. Norte
Honda,Fit,2011,1.5 Ex Mt 120cv,130000,215000,5.0,Hatchback,Bs.as. G.b.a. Sur
Volkswagen,Suran,2012,1.6 Trendline 11b,96000,195000,5.0,Monovolumen,Capital Federal
Volkswagen,Suran,2013,1.6 Highline 101cv,92000,265000,5.0,Monovolumen,Bs.as. G.b.a. Oeste
Ford,Ranger,2012,3.2 Cd 4x2 Xls Tdci 200cv,200000,450000,4.0,Pick-Up,Mendoza
Volkswagen,Fox,2014,1.6 Confortline Pack,68000,255000,5.0,Hatchback,Bs.as. G.b.a. Sur
Ford,Ranger,2012,2.2 Cd 4x2 Xl Safety Tdci 125cv,122000,350000,2.0,Pick-Up,Córdoba
Volkswagen,Gol Trend,2013,1.6 Pack Iii 101cv,57000,265000,5.0,Hatchback,Bs.as. G.b.a. Oeste
Ford,Ka,2011,1.6 Fly Viral 95cv,97000,155000,3.0,Hatchback,Bs.as. G.b.a. Sur
Ford,Ecosport,2012,1.6 My10 Xls 4x2,96000,255000,5.0,SUV,Córdoba
Ford,Ecosport,2013,1.6 Freestyle 110cv 4x2,88000,365000,5.0,SUV,Bs.as. G.b.a. Sur
Volkswagen,Suran,2014,1.6 Highline 101cv,85000,259900,5.0,Monovolumen,Bs.as. G.b.a. Sur
Volkswagen,Gol Trend,2015,1.6 Pack I Abcp Abs 101cv,32000,245900,5.0,Hatchback,Bs.as. G.b.a. Sur
Volkswagen,Vento,2013,2.5 Luxury 170cv,98500,370000,4.0,Sedán,Capital Federal
Honda,Civic,2014,1.8 Exs At 140cv,100000,417050,4.0,Sedán,La Rioja
Volkswagen,Bora,2011,1.9 Trendline I 100cv,152000,250000,4.0,Sedán,Capital Federal
